IdReparacion,IdMoto,IdUsuario,Descripcion,Estado,FechaInicio,FechaFin,Total,Fase,Marca,Modelo,UsuarioNombre,cliente,CategoriaCliente
128,97,3693,mantenimiento preventivo en alternador y luces y verificacion completa.,En proceso,2026-03-09 00:00:00,2026-03-13 00:00:00,6377,Cliente informado,KTM,Duke 390,Jose Ramirez,Cliente_268,Normal
129,4545,405,instalacion y calibracion de velocidad y reprogramacion debido a desgaste.,Finalizado,2026-02-28 00:00:00,2026-02-28 00:00:00,4402,Entregado,Bajaj,Pulsar NS200,Jose Ramirez,Cliente_467,Normal
130,1801,2615,diagnostico y reparacion de alineacion y filtro de aire debido a desgaste.,Finalizado,2026-03-02 00:00:00,2026-03-03 00:00:00,6119,Entregado,Suzuki,GN125,Carlos Mendoza,Cliente_072,En Riesgo
131,4155,3460,servicio integral para filtro de aceite y revision por falla detectada.,Finalizado,2026-03-11 00:00:00,2026-03-11 00:00:00,3215,Cliente informado,Bajaj,NKD 125,Carlos Mendoza,Cliente_353,Normal
132,1649,773,diagnostico y reparacion de cableado y sistema electrico incluyendo ajuste final.,Finalizado,2026-03-16 00:00:00,2026-03-16 00:00:00,1592,Entregado,Italika,CB190R,Carlos Mendoza,Cliente_227,Normal
133,2563,2610,servicio integral para test y ruido debido a desgaste.,Finalizado,2026-03-28 00:00:00,2026-03-28 00:00:00,2216,Entregado,Italika,Apache RTR 200,Jose Ramirez,Cliente_013,VIP
134,597,2954,instalacion y calibracion de distribucion y caja de cambios y verificacion completa.,Finalizado,2026-03-25 00:00:00,2026-03-27 00:00:00,2848,Cliente informado,TVS,Gixxer 250,Jose Ramirez,Cliente_334,Normal
135,4884,1811,ajuste tecnico de cambio de aceite y balanceo segun solicitud del cliente.,Finalizado,2026-03-01 00:00:00,2026-03-05 00:00:00,5623,Entregado,Bajaj,R15,Jose Ramirez,Cliente_429,Normal
136,4311,246,revision completa de sonido y pantalla incluyendo ajuste final.,Finalizado,2026-03-09 00:00:00,2026-03-09 00:00:00,5105,Entregado,Suzuki,CBR 600RR,Carlos Mendoza,Cliente_477,Normal
137,4404,4099,diagnostico y reparacion de alineacion y balanceo incluyendo ajuste final.,En proceso,2026-03-19 00:00:00,2026-03-22 00:00:00,3397,Cliente informado,Honda,Z650,Carlos Mendoza,Cliente_003,VIP
138,664,2543,ajuste tecnico de cambio de aceite y cambio de aceite y verificacion completa.,Finalizado,2026-02-28 00:00:00,2026-02-28 00:00:00,3998,Cliente informado,Italika,Z650,Jose Ramirez,Cliente_370,Normal
139,709,1627,ajuste tecnico de filtro de aire y revision segun solicitud del cliente.,Finalizado,2026-03-12 00:00:00,2026-03-15 00:00:00,6356,Cliente informado,Kawasaki,RC 200,Carlos Mendoza,Cliente_104,En Riesgo
140,4409,4511,correccion especializada de carroceria y suspension debido a desgaste.,Finalizado,2026-03-01 00:00:00,2026-03-03 00:00:00,1298,Entregado,Bajaj,FT150,Carlos Mendoza,Cliente_451,Normal
141,2449,1778,revision completa de reprogramacion y fibra de carbono y verificacion completa.,Finalizado,2026-03-04 00:00:00,2026-02-22 00:00:00,4107,Cliente informado,Yamaha,Apache RTR 200,Carlos Mendoza,Cliente_003,VIP
142,1728,4048,instalacion y calibracion de balanceo y lubricacion por falla detectada.,Finalizado,2026-03-24 00:00:00,2026-03-25 00:00:00,1377,Cliente informado,Honda,Boxer 150,Carlos Mendoza,Cliente_414,Normal
143,2774,3021,ajuste tecnico de niveles y filtro de aire con pruebas posteriores.,En proceso,2026-03-24 00:00:00,2026-03-25 00:00:00,1201,Cliente informado,Kawasaki,Z650,Jose Ramirez,Cliente_363,Normal
144,3434,220,revision completa de ciguenal y direccion para mejorar rendimiento.,Finalizado,2026-03-27 00:00:00,2026-03-31 00:00:00,5300,Entregado,Bajaj,R15,Jose Ramirez,Cliente_001,VIP
145,207,1353,ajuste tecnico de carroceria y direccion por falla detectada.,Finalizado,2026-03-22 00:00:00,2026-03-22 00:00:00,2928,Entregado,Honda,XR150L,Jose Ramirez,Cliente_417,Normal
146,3969,2837,ajuste tecnico de diagnostico y chequeo con pruebas posteriores.,Finalizado,2026-03-02 00:00:00,2026-03-06 00:00:00,2836,Entregado,Honda,GSX-R750,Jose Ramirez,Cliente_375,Normal
147,3839,3244,correccion especializada de ruido y escaneo con pruebas posteriores.,Finalizado,2026-03-21 00:00:00,2026-03-25 00:00:00,3036,Cliente informado,Honda,Ninja 400,Jose Ramirez,Cliente_320,Normal
148,2887,4433,correccion especializada de motor y carroceria incluyendo ajuste final.,Finalizado,2026-03-07 00:00:00,2026-03-09 00:00:00,5356,Entregado,Yamaha,GSX-R750,Jose Ramirez,Cliente_059,En Riesgo
149,1631,1774,revision completa de sensores y cableado debido a desgaste.,Finalizado,2026-03-17 00:00:00,2026-03-20 00:00:00,1236,Entregado,KTM,DM200,Jose Ramirez,Cliente_087,En Riesgo
150,1632,2973,diagnostico y reparacion de alineacion y chequeo por falla detectada.,Finalizado,2026-03-15 00:00:00,2026-03-17 00:00:00,4296,Cliente informado,Bajaj,Z650,Carlos Mendoza,Cliente_295,Normal
151,137,4511,servicio integral para cableado y alternador con pruebas posteriores.,Finalizado,2026-03-16 00:00:00,2026-03-19 00:00:00,1305,Cliente informado,Honda,CB190R,Carlos Mendoza,Cliente_343,Normal
152,1519,4024,correccion especializada de inspeccion y chequeo por falla detectada.,Finalizado,2026-03-03 00:00:00,2026-03-03 00:00:00,2549,Cliente informado,Yamaha,RC 200,Carlos Mendoza,Cliente_344,Normal
153,486,792,mantenimiento preventivo en ruido y revision general para mejorar rendimiento.,Finalizado,2026-03-24 00:00:00,2026-03-14 00:00:00,971,Entregado,Suzuki,Boxer 150,Jose Ramirez,Cliente_255,Normal
154,4949,2492,optimizacion del sistema encendido y centralita segun solicitud del cliente.,Entregado,2026-03-01 00:00:00,2026-03-02 00:00:00,6278,Entregado,Yamaha,Duke 390,Carlos Mendoza,Cliente_438,Normal
155,225,4981,ajuste tecnico de arbol de levas y radiador por falla detectada.,Finalizado,2026-03-03 00:00:00,2026-02-21 00:00:00,2279,Cliente informado,Honda,Z650,Jose Ramirez,Cliente_315,Normal
156,2396,3570,ajuste tecnico de inspeccion y diagnostico para mejorar rendimiento.,Finalizado,2026-03-10 00:00:00,2026-03-12 00:00:00,4989,Entregado,Bajaj,GN125,Jose Ramirez,Cliente_378,Normal
157,4545,405,diagnostico y reparacion de chequeo y inspeccion debido a desgaste.,Finalizado,2026-02-28 00:00:00,2026-02-28 00:00:00,4595,Entregado,Kawasaki,Z650,Carlos Mendoza,Cliente_316,Normal
158,1808,4786,inspeccion avanzada de niveles y filtro de aceite incluyendo ajuste final.,Finalizado,2026-03-17 00:00:00,2026-03-20 00:00:00,2682,Cliente informado,Yamaha,XR150L,Carlos Mendoza,Cliente_001,VIP
159,4884,3833,revision completa de fibra de carbono y cromado debido a desgaste.,Finalizado,2026-03-05 00:00:00,2026-03-05 00:00:00,3174,Entregado,Yamaha,CBR 600RR,Carlos Mendoza,Cliente_329,Normal
160,3349,3967,diagnostico y reparacion de evaluacion y problema por falla detectada.,Finalizado,2026-03-15 00:00:00,2026-03-18 00:00:00,4675,Cliente informado,Honda,MT-07,Carlos Mendoza,Cliente_280,Normal
161,709,1627,mantenimiento preventivo en calipers y cambio color para mejorar rendimiento.,Finalizado,2026-03-12 00:00:00,2026-03-15 00:00:00,5592,Cliente informado,KTM,Boxer 150,Jose Ramirez,Cliente_001,VIP
162,4540,1036,diagnostico y reparacion de centralita y luces con pruebas posteriores.,Finalizado,2026-03-12 00:00:00,2026-03-12 00:00:00,4526,Entregado,AKT,Ninja 400,Carlos Mendoza,Cliente_273,Normal
163,2098,2476,revision completa de inspeccion y test para mejorar rendimiento.,Finalizado,2026-03-17 00:00:00,2026-03-21 00:00:00,6098,Entregado,Honda,GSX-R750,Jose Ramirez,Cliente_403,Normal
164,160,5177,inspeccion avanzada de bomba de agua y distribucion segun solicitud del cliente.,En proceso,2026-03-18 00:00:00,2026-03-18 00:00:00,5889,Entregado,Yamaha,NKD 125,Jose Ramirez,Cliente_028,En Riesgo
165,2977,2733,servicio integral para cableado y motor de arranque con pruebas posteriores.,Finalizado,2026-03-17 00:00:00,2026-03-21 00:00:00,2430,Entregado,KTM,Gixxer 250,Jose Ramirez,Cliente_160,En Riesgo
166,1554,4676,mantenimiento preventivo en chequeo y balanceo incluyendo ajuste final.,Finalizado,2026-03-20 00:00:00,2026-03-22 00:00:00,3219,Cliente informado,Suzuki,Ninja 400,Jose Ramirez,Cliente_003,VIP
167,84,1427,correccion especializada de sistema electrico y centralita y verificacion completa.,Finalizado,2026-03-10 00:00:00,2026-03-12 00:00:00,5818,Entregado,Yamaha,MT-07,Jose Ramirez,Cliente_487,Normal
168,924,2487,mantenimiento preventivo en filtro de aire y niveles debido a desgaste.,Finalizado,2026-03-29 00:00:00,2026-03-31 00:00:00,6343,Cliente informado,KTM,DM200,Carlos Mendoza,Cliente_456,Normal
169,4137,1039,inspeccion avanzada de sensores y alternador segun solicitud del cliente.,Finalizado,2026-03-23 00:00:00,2026-03-25 00:00:00,1262,Cliente informado,KTM,R15,Carlos Mendoza,Cliente_423,Normal
170,225,4981,optimizacion del sistema chequeo y lubricacion segun solicitud del cliente.,Finalizado,2026-03-03 00:00:00,2026-02-21 00:00:00,3345,Cliente informado,Suzuki,Gixxer 250,Carlos Mendoza,Cliente_175,En Riesgo
171,1400,656,correccion especializada de sensores y motor de arranque y verificacion completa.,En proceso,2026-03-08 00:00:00,2026-03-08 00:00:00,2693,Cliente informado,Italika,Pulsar NS200,Carlos Mendoza,Cliente_051,En Riesgo
172,967,4338,ajuste tecnico de falla y inspeccion con pruebas posteriores.,Finalizado,2026-03-04 00:00:00,2026-03-06 00:00:00,2676,Cliente informado,Bajaj,Duke 390,Jose Ramirez,Cliente_477,Normal
173,3293,1184,inspeccion avanzada de arbol de levas y pistones y verificacion completa.,Finalizado,2026-03-14 00:00:00,2026-03-15 00:00:00,5280,Cliente informado,Yamaha,CBR 600RR,Jose Ramirez,Cliente_385,Normal
174,52,2054,inspeccion avanzada de arbol de levas y diferencial debido a desgaste.,En proceso,2026-02-28 00:00:00,2026-03-03 00:00:00,6079,Entregado,Italika,GSX-R750,Jose Ramirez,Cliente_373,Normal
175,2851,2915,revision completa de actualizacion de software y cromado con pruebas posteriores.,Finalizado,2026-03-20 00:00:00,2026-03-23 00:00:00,3346,Entregado,TVS,RC 200,Jose Ramirez,Cliente_009,VIP
176,3672,2900,diagnostico y reparacion de diferencial y amortiguadores segun solicitud del cliente.,Finalizado,2026-03-17 00:00:00,2026-03-20 00:00:00,5627,Cliente informado,Yamaha,Duke 390,Jose Ramirez,Cliente_008,VIP
177,1728,4048,instalacion y calibracion de balanceo y lubricacion por falla detectada.,Finalizado,2026-03-24 00:00:00,2026-03-25 00:00:00,1377,Cliente informado,Honda,Boxer 150,Carlos Mendoza,Cliente_205,Normal
178,4838,2954,instalacion y calibracion de gps y velocidad por falla detectada.,Finalizado,2026-03-02 00:00:00,2026-03-05 00:00:00,5427,Entregado,Kawasaki,GSX-R750,Jose Ramirez,Cliente_459,Normal
179,3636,3276,servicio integral para niveles y lubricacion incluyendo ajuste final.,Finalizado,2026-03-11 00:00:00,2026-03-13 00:00:00,677,Entregado,Italika,Duke 390,Jose Ramirez,Cliente_285,Normal
180,1588,418,correccion especializada de luces y cableado debido a desgaste.,En proceso,2026-03-25 00:00:00,2026-03-26 00:00:00,4811,Entregado,Yamaha,R15,Jose Ramirez,Cliente_339,Normal
181,3886,418,optimizacion del sistema diferencial y radiador con pruebas posteriores.,Finalizado,2026-03-18 00:00:00,2026-03-22 00:00:00,1278,Cliente informado,Honda,NKD 125,Carlos Mendoza,Cliente_433,Normal
182,4452,2306,diagnostico y reparacion de bomba de agua y biela debido a desgaste.,Finalizado,2026-03-09 00:00:00,2026-03-13 00:00:00,2463,Cliente informado,TVS,XR150L,Jose Ramirez,Cliente_227,Normal
183,2045,5081,inspeccion avanzada de cambio color y cambio color segun solicitud del cliente.,Finalizado,2026-03-05 00:00:00,2026-03-06 00:00:00,2301,Cliente informado,Suzuki,GN125,Jose Ramirez,Cliente_331,Normal
184,299,1255,optimizacion del sistema test y ruido por falla detectada.,Finalizado,2026-03-23 00:00:00,2026-03-23 00:00:00,2924,Cliente informado,Kawasaki,Boxer 150,Carlos Mendoza,Cliente_258,Normal
185,3366,3626,optimizacion del sistema chequeo y alineacion con pruebas posteriores.,Finalizado,2026-03-09 00:00:00,2026-03-09 00:00:00,4543,Cliente informado,Italika,XR150L,Carlos Mendoza,Cliente_321,Normal
186,1066,2938,correccion especializada de bateria y bateria con pruebas posteriores.,Finalizado,2026-03-27 00:00:00,2026-03-27 00:00:00,3487,Entregado,Italika,Ninja 400,Carlos Mendoza,Cliente_419,Normal
187,948,186,servicio integral para biela y suspension por falla detectada.,Finalizado,2026-03-07 00:00:00,2026-03-10 00:00:00,6042,Entregado,Suzuki,R15,Carlos Mendoza,Cliente_018,En Riesgo
188,1911,4257,diagnostico y reparacion de cableado y centralita y verificacion completa.,Finalizado,2026-03-21 00:00:00,2026-03-11 00:00:00,1445,Entregado,Honda,CB190R,Jose Ramirez,Cliente_392,Normal
189,4464,1935,inspeccion avanzada de alineacion y balanceo por falla detectada.,Finalizado,2026-03-06 00:00:00,2026-03-10 00:00:00,698,Cliente informado,Yamaha,FT150,Carlos Mendoza,Cliente_199,Normal
190,632,3003,servicio integral para revision general y diagnostico por falla detectada.,Finalizado,2026-03-13 00:00:00,2026-03-14 00:00:00,2119,Cliente informado,Bajaj,Apache RTR 200,Carlos Mendoza,Cliente_026,En Riesgo
191,3863,2714,inspeccion avanzada de balanceo y niveles debido a desgaste.,Finalizado,2026-03-03 00:00:00,2026-03-05 00:00:00,5753,Cliente informado,AKT,MT-07,Jose Ramirez,Cliente_437,Normal
192,2739,78,diagnostico y reparacion de test y escaneo debido a desgaste.,Finalizado,2026-03-19 00:00:00,2026-03-09 00:00:00,588,Entregado,Italika,CBR 600RR,Carlos Mendoza,Cliente_215,Normal
193,4064,2203,inspeccion avanzada de lubricacion y revision por falla detectada.,Finalizado,2026-03-21 00:00:00,2026-03-23 00:00:00,2397,Cliente informado,Bajaj,FT150,Carlos Mendoza,Cliente_275,Normal
194,3762,611,correccion especializada de caja de cambios y diferencial por falla detectada.,Finalizado,2026-03-13 00:00:00,2026-03-16 00:00:00,2928,Entregado,Yamaha,Z650,Jose Ramirez,Cliente_218,Normal
195,4085,3309,revision completa de centralita y cableado con pruebas posteriores.,Finalizado,2026-03-27 00:00:00,2026-03-31 00:00:00,762,Entregado,Honda,NKD 125,Carlos Mendoza,Cliente_425,Normal
196,3722,460,mantenimiento preventivo en aleron y modificacion con pruebas posteriores.,Finalizado,2026-02-28 00:00:00,2026-02-28 00:00:00,2315,Cliente informado,Italika,Ninja 400,Jose Ramirez,Cliente_285,Normal
197,2053,1051,correccion especializada de chequeo y alineacion por falla detectada.,En proceso,2026-03-17 00:00:00,2026-03-19 00:00:00,1175,Cliente informado,Kawasaki,RC 200,Carlos Mendoza,Cliente_077,En Riesgo
198,893,2689,diagnostico y reparacion de evaluacion y inspeccion por falla detectada.,Finalizado,2026-03-02 00:00:00,2026-02-20 00:00:00,563,Entregado,AKT,NKD 125,Carlos Mendoza,Cliente_228,Normal
199,2516,4849,instalacion y calibracion de sensores y bateria por falla detectada.,Finalizado,2026-03-05 00:00:00,2026-03-05 00:00:00,5323,Entregado,Honda,Pulsar NS200,Carlos Mendoza,Cliente_049,En Riesgo
200,2447,786,optimizacion del sistema amortiguadores y motor debido a desgaste.,Finalizado,2026-03-23 00:00:00,2026-03-26 00:00:00,3306,Entregado,Suzuki,NKD 125,Jose Ramirez,Cliente_259,Normal
201,4540,1036,ajuste tecnico de personalizacion y camara y verificacion completa.,Finalizado,2026-03-12 00:00:00,2026-03-12 00:00:00,6151,Entregado,Bajaj,Gixxer 250,Carlos Mendoza,Cliente_312,Normal
202,1693,1184,correccion especializada de test y test para mejorar rendimiento.,Finalizado,2026-03-16 00:00:00,2026-03-20 00:00:00,4784,Entregado,Italika,Apache RTR 200,Carlos Mendoza,Cliente_454,Normal
203,88,1038,mantenimiento preventivo en estetico y personalizacion por falla detectada.,Finalizado,2026-03-19 00:00:00,2026-03-22 00:00:00,1546,Entregado,AKT,NKD 125,Carlos Mendoza,Cliente_007,VIP
204,4652,4435,servicio integral para sensores y encendido segun solicitud del cliente.,Finalizado,2026-03-25 00:00:00,2026-03-27 00:00:00,4922,Entregado,Bajaj,GN125,Jose Ramirez,Cliente_254,Normal
205,4393,2682,ajuste tecnico de diferencial y biela por falla detectada.,Finalizado,2026-03-08 00:00:00,2026-03-09 00:00:00,6149,Cliente informado,AKT,MT-07,Jose Ramirez,Cliente_468,Normal
206,4222,1635,optimizacion del sistema chequeo y escaneo para mejorar rendimiento.,En proceso,2026-03-10 00:00:00,2026-03-10 00:00:00,3661,Entregado,Yamaha,CBR 600RR,Jose Ramirez,Cliente_013,VIP
207,2977,2733,servicio integral para cableado y motor de arranque con pruebas posteriores.,Finalizado,2026-03-17 00:00:00,2026-03-21 00:00:00,2430,Entregado,KTM,Gixxer 250,Jose Ramirez,Cliente_418,Normal
208,4261,4486,diagnostico y reparacion de test y diagnostico debido a desgaste.,Finalizado,2026-03-07 00:00:00,2026-03-11 00:00:00,1544,Cliente informado,Suzuki,DM200,Carlos Mendoza,Cliente_013,VIP
209,57,5056,diagnostico y reparacion de turbo y velocidad para mejorar rendimiento.,Finalizado,2026-03-02 00:00:00,2026-03-05 00:00:00,584,Cliente informado,Italika,Z650,Jose Ramirez,Cliente_435,Normal
210,4894,429,revision completa de luces led y sonido para mejorar rendimiento.,Finalizado,2026-03-14 00:00:00,2026-03-17 00:00:00,677,Cliente informado,KTM,MT-07,Jose Ramirez,Cliente_008,VIP
211,4061,5295,optimizacion del sistema cableado y alternador para mejorar rendimiento.,Finalizado,2026-02-28 00:00:00,2026-03-02 00:00:00,2193,Entregado,Honda,Z650,Carlos Mendoza,Cliente_232,Normal
212,2257,4992,servicio integral para bateria y motor de arranque para mejorar rendimiento.,Finalizado,2026-03-25 00:00:00,2026-03-25 00:00:00,4186,Entregado,Italika,Boxer 150,Jose Ramirez,Cliente_419,Normal
213,3935,823,revision completa de bateria y sensores para mejorar rendimiento.,Finalizado,2026-02-28 00:00:00,2026-03-01 00:00:00,6424,Entregado,Honda,Ninja 400,Carlos Mendoza,Cliente_401,Normal
214,1911,4257,correccion especializada de diagnostico y problema debido a desgaste.,Finalizado,2026-03-21 00:00:00,2026-03-11 00:00:00,5390,Entregado,Honda,RC 200,Carlos Mendoza,Cliente_492,Normal
215,3562,5193,optimizacion del sistema distribucion y diferencial y verificacion completa.,Finalizado,2026-03-24 00:00:00,2026-03-24 00:00:00,3868,Entregado,Honda,CB190R,Jose Ramirez,Cliente_312,Normal
216,3705,3860,ajuste tecnico de motor de arranque y bateria por falla detectada.,Finalizado,2026-03-04 00:00:00,2026-03-05 00:00:00,2189,Entregado,Yamaha,Apache RTR 200,Carlos Mendoza,Cliente_425,Normal
217,2004,936,servicio integral para alineacion y cambio de aceite debido a desgaste.,Finalizado,2026-03-14 00:00:00,2026-03-14 00:00:00,4059,Entregado,Kawasaki,RC 200,Carlos Mendoza,Cliente_362,Normal
218,387,2342,diagnostico y reparacion de escaneo y escaneo incluyendo ajuste final.,Finalizado,2026-03-14 00:00:00,2026-03-15 00:00:00,3506,Entregado,Italika,DM200,Carlos Mendoza,Cliente_374,Normal
219,2449,443,optimizacion del sistema velocidad y cromado segun solicitud del cliente.,Finalizado,2026-03-17 00:00:00,2026-03-17 00:00:00,858,Entregado,Kawasaki,DM200,Carlos Mendoza,Cliente_413,Normal
220,2200,479,revision completa de centralita y alternador segun solicitud del cliente.,Finalizado,2026-03-07 00:00:00,2026-02-25 00:00:00,6002,Cliente informado,KTM,Apache RTR 200,Carlos Mendoza,Cliente_211,Normal
221,4409,4511,correccion especializada de eje y radiador debido a desgaste.,Finalizado,2026-03-01 00:00:00,2026-03-03 00:00:00,904,Entregado,Honda,Gixxer 250,Carlos Mendoza,Cliente_416,Normal
222,2546,429,servicio integral para ciguenal y suspension debido a desgaste.,Finalizado,2026-03-08 00:00:00,2026-03-10 00:00:00,6161,Cliente informado,Italika,FZ16,Jose Ramirez,Cliente_352,Normal
